lease_id,property_id,market,property_class,unit_type,unit_sqft,tenure_months,lease_start_date,current_rent,market_rent,rent_increase_offered_pct,concession_months,maintenance_requests_count,maintenance_avg_response_days,feedback_theme,feedback_sentiment,feedback_text,renewed
L01104,PR036,Denver,C,Studio,554.0,20.2,2024-04-28,753.0,791.0,5.09,1,3,2.12,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01105,PR036,Denver,C,3BR,1354.0,19.2,2024-05-27,1656.0,1694.0,2.31,0,1,0.41,Safety,negative,Parking area doesn't feel very secure at night.,1
L01106,PR036,Denver,C,2BR,1068.0,10.0,2025-03-04,1458.0,1557.0,6.81,0,0,2.69,Amenities,negative,Gym equipment has been broken for months.,0
L01107,PR036,Denver,C,2BR,1047.0,32.7,2023-04-15,1394.0,1393.0,-0.05,2,8,2.86,Noise,negative,Thin walls make it hard to get any quiet.,0
L01108,PR036,Denver,C,1BR,768.0,33.5,2023-03-21,1034.0,1023.0,-1.11,1,1,3.11,Noise,negative,Noise from neighboring units is a constant issue.,1
L01109,PR036,Denver,C,1BR,790.0,10.4,2025-02-20,1125.0,1244.0,10.58,2,5,4.43,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L01110,PR036,Denver,C,1BR,780.0,13.1,2024-11-29,1047.0,1208.0,15.36,2,1,2.51,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L01111,PR036,Denver,C,2BR,1054.0,79.3,2019-05-29,1158.0,1310.0,13.11,0,3,2.03,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L01112,PR036,Denver,C,2BR,1027.0,5.0,2025-08-03,1319.0,1367.0,3.64,1,1,0.49,Noise,negative,Noise from neighboring units is a constant issue.,0
L01113,PR036,Denver,C,1BR,599.0,5.5,2025-07-18,684.0,748.0,9.28,0,1,2.49,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L01114,PR036,Denver,C,2BR,1029.0,2.8,2025-10-08,1308.0,1316.0,0.57,1,1,2.66,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01115,PR036,Denver,C,2BR,1060.0,31.7,2023-05-15,1343.0,1431.0,6.54,0,1,0.74,Safety,negative,Parking area doesn't feel very secure at night.,1
L01116,PR036,Denver,C,Studio,518.0,19.1,2024-05-31,630.0,637.0,1.08,1,1,1.86,Lighting,negative,Common area lighting could be improved.,1
L01117,PR036,Denver,C,1BR,740.0,1.6,2025-11-15,875.0,965.0,10.28,1,3,2.11,Maintenance,positive,Quick turnaround on my maintenance request.,0
L01118,PR036,Denver,C,2BR,1231.0,56.1,2021-05-03,1502.0,1646.0,9.62,2,2,2.63,Cleanliness,positive,Property is always clean and well-maintained.,1
L01119,PR036,Denver,C,2BR,1107.0,18.4,2024-06-22,1366.0,1562.0,14.38,1,9,2.95,Amenities,negative,Gym equipment has been broken for months.,0
L01120,PR036,Denver,C,2BR,1013.0,26.6,2023-10-16,1267.0,1303.0,2.85,2,2,1.56,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01121,PR036,Denver,C,1BR,775.0,1.0,2025-12-02,982.0,1099.0,11.9,2,5,2.3,Lighting,negative,Common area lighting could be improved.,0
L01122,PR036,Denver,C,3BR,1376.0,9.8,2025-03-08,1795.0,1912.0,6.53,0,3,2.67,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01123,PR036,Denver,C,Studio,493.0,16.8,2024-08-09,609.0,636.0,4.38,0,2,1.91,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L01124,PR037,Charlotte,A,3BR,1316.0,11.6,2025-01-15,2565.0,2717.0,5.95,0,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01125,PR037,Charlotte,A,2BR,1225.0,11.1,2025-01-30,2626.0,2879.0,9.62,1,2,0.25,Cleanliness,positive,Property is always clean and well-maintained.,1
L01126,PR037,Charlotte,A,1BR,729.0,44.3,2022-04-25,1474.0,1453.0,-1.42,0,0,0.2,Noise,negative,Noise from neighboring units is a constant issue.,1
L01127,PR037,Charlotte,A,1BR,734.0,19.3,2024-05-25,1497.0,1634.0,9.19,0,2,2.47,Amenities,positive,"Love the amenities, especially the fitness center.",0
L01128,PR037,Charlotte,A,1BR,717.0,26.6,2023-10-17,1495.0,1712.0,14.53,0,1,0.89,Lighting,negative,Common area lighting could be improved.,1
L01129,PR037,Charlotte,A,2BR,1149.0,6.1,2025-06-30,2393.0,2580.0,7.82,0,2,0.49,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L01130,PR037,Charlotte,A,Studio,510.0,11.3,2025-01-23,956.0,1032.0,7.95,2,0,0.39,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L01131,PR037,Charlotte,A,2BR,1041.0,13.4,2024-11-21,2298.0,2410.0,4.85,1,1,0.2,Noise,negative,Thin walls make it hard to get any quiet.,1
L01132,PR037,Charlotte,A,2BR,1118.0,5.4,2025-07-20,2309.0,2341.0,1.38,0,3,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01133,PR037,Charlotte,A,3BR,1257.0,11.8,2025-01-07,2545.0,2744.0,7.81,0,0,2.07,Maintenance,negative,Maintenance request took 2 days to get resolved.,1
L01134,PR037,Charlotte,A,1BR,773.0,3.8,2025-09-09,1627.0,1569.0,-3.53,2,1,0.31,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01135,PR037,Charlotte,A,1BR,817.0,2.2,2025-10-28,1698.0,1731.0,1.91,1,1,0.81,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L01136,PR037,Charlotte,A,2BR,1111.0,6.6,2025-06-16,2382.0,2266.0,-4.86,1,1,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01137,PR037,Charlotte,A,Studio,537.0,18.8,2024-06-08,1136.0,1141.0,0.48,0,0,0.2,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L01138,PR037,Charlotte,A,1BR,783.0,34.7,2023-02-11,1673.0,1794.0,7.21,0,1,1.4,Noise,negative,Noise from neighboring units is a constant issue.,0
L01139,PR037,Charlotte,A,Studio,564.0,8.6,2025-04-16,1251.0,1333.0,6.53,2,0,1.17,Amenities,negative,Pool area feels outdated and underused.,1
L01140,PR037,Charlotte,A,1BR,795.0,14.4,2024-10-20,1717.0,1790.0,4.25,2,3,2.54,Amenities,positive,Amenity spaces are a great value for the rent.,1
L01141,PR037,Charlotte,A,Studio,531.0,1.5,2025-11-16,1079.0,1131.0,4.85,0,1,2.13,Lighting,negative,Common area lighting could be improved.,1
L01142,PR037,Charlotte,A,1BR,784.0,32.9,2023-04-08,1499.0,1417.0,-5.0,1,0,0.56,Management Responsiveness,negative,Management is difficult to reach when issues come up.,0
L01143,PR037,Charlotte,A,3BR,1290.0,11.8,2025-01-09,2910.0,2972.0,2.14,0,2,1.26,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L01144,PR037,Charlotte,A,2BR,1122.0,21.2,2024-03-27,2267.0,2281.0,0.59,0,4,0.47,Maintenance,positive,Quick turnaround on my maintenance request.,0
L01145,PR037,Charlotte,A,Studio,494.0,22.1,2024-02-28,984.0,991.0,0.7,2,1,2.84,Noise,negative,Thin walls make it hard to get any quiet.,0
L01146,PR037,Charlotte,A,1BR,736.0,4.1,2025-08-28,1352.0,1447.0,7.0,0,1,1.94,Noise,positive,"Building is quiet, never had a noise complaint.",0
L01147,PR037,Charlotte,A,2BR,914.0,10.5,2025-02-15,1911.0,1905.0,-0.3,1,0,0.96,Lighting,negative,Common area lighting could be improved.,0
L01148,PR037,Charlotte,A,2BR,1102.0,45.2,2022-03-28,2279.0,2301.0,0.98,0,1,0.99,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01149,PR037,Charlotte,A,Studio,503.0,1.3,2025-11-23,938.0,878.0,-5.0,0,1,2.23,Maintenance,positive,Quick turnaround on my maintenance request.,1
L01150,PR037,Charlotte,A,2BR,1140.0,16.1,2024-08-30,2401.0,2461.0,2.53,0,2,1.37,Cleanliness,positive,Property is always clean and well-maintained.,1
L01151,PR038,Atlanta,A,3BR,1412.0,6.9,2025-06-06,2236.0,2100.0,-5.0,1,1,0.55,Safety,negative,"Front gate has been broken, security is a concern.",1
L01152,PR038,Atlanta,A,1BR,775.0,2.2,2025-10-26,1656.0,1794.0,8.33,0,1,0.2,Amenities,positive,Amenity spaces are a great value for the rent.,1
L01153,PR038,Atlanta,A,Studio,550.0,3.7,2025-09-12,1015.0,988.0,-2.7,2,0,0.94,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01154,PR038,Atlanta,A,1BR,749.0,13.5,2024-11-18,1632.0,1765.0,8.14,2,1,0.69,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01155,PR038,Atlanta,A,Studio,461.0,1.0,2025-12-02,897.0,904.0,0.81,2,1,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L01156,PR038,Atlanta,A,3BR,1429.0,8.7,2025-04-11,2683.0,2883.0,7.47,0,3,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01157,PR038,Atlanta,A,1BR,741.0,13.2,2024-11-27,1423.0,1512.0,6.22,2,2,2.71,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01158,PR038,Atlanta,A,3BR,1291.0,7.7,2025-05-13,2348.0,2379.0,1.32,2,3,0.93,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L01159,PR038,Atlanta,A,3BR,1373.0,1.0,2025-12-02,2618.0,2607.0,-0.39,0,2,2.19,Amenities,positive,"Love the amenities, especially the fitness center.",1
L01160,PR038,Atlanta,A,2BR,1090.0,59.3,2021-01-25,2321.0,2481.0,6.88,0,2,1.15,Noise,negative,Thin walls make it hard to get any quiet.,0
L01161,PR038,Atlanta,A,Studio,501.0,6.4,2025-06-21,900.0,905.0,0.54,1,0,2.08,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L01162,PR038,Atlanta,A,Studio,487.0,21.1,2024-03-31,954.0,1045.0,9.54,0,0,1.4,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L01163,PR038,Atlanta,A,1BR,768.0,5.5,2025-07-18,1395.0,1393.0,-0.16,0,4,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01164,PR038,Atlanta,A,1BR,718.0,9.0,2025-04-02,1351.0,1428.0,5.75,0,0,1.45,Cleanliness,negative,Common areas are not kept clean.,0
L01165,PR038,Atlanta,A,2BR,1086.0,6.9,2025-06-06,2308.0,2356.0,2.05,1,0,0.2,Cleanliness,negative,Common areas are not kept clean.,1
L01166,PR038,Atlanta,A,1BR,764.0,5.9,2025-07-07,1497.0,1558.0,4.03,0,0,1.78,Safety,negative,Parking area doesn't feel very secure at night.,1
L01167,PR038,Atlanta,A,3BR,1415.0,1.0,2025-12-02,2809.0,2823.0,0.5,0,0,1.06,Amenities,positive,Amenity spaces are a great value for the rent.,0
L01168,PR038,Atlanta,A,1BR,829.0,6.2,2025-06-26,1583.0,1632.0,3.11,2,5,0.86,Cleanliness,negative,Hallways and trash areas need more attention.,1
L01169,PR038,Atlanta,A,2BR,1093.0,30.8,2023-06-09,2412.0,2200.0,-5.0,0,1,0.41,Cleanliness,negative,Hallways and trash areas need more attention.,1
L01170,PR038,Atlanta,A,2BR,1057.0,16.4,2024-08-21,1894.0,1893.0,-0.06,2,1,1.64,Amenities,negative,Gym equipment has been broken for months.,1
L01171,PR038,Atlanta,A,1BR,812.0,2.2,2025-10-27,1397.0,1412.0,1.06,2,2,0.69,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01172,PR038,Atlanta,A,1BR,789.0,12.5,2024-12-17,1651.0,1712.0,3.64,0,0,0.2,Safety,negative,Parking area doesn't feel very secure at night.,1
L01173,PR038,Atlanta,A,Studio,524.0,31.2,2023-05-29,974.0,1075.0,10.47,0,1,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01174,PR038,Atlanta,A,1BR,759.0,16.9,2024-08-07,1477.0,1485.0,0.51,1,0,0.2,Safety,negative,Parking area doesn't feel very secure at night.,1
L01175,PR038,Atlanta,A,1BR,751.0,2.3,2025-10-25,1574.0,1748.0,11.07,0,0,1.63,Cleanliness,negative,Common areas are not kept clean.,0
L01176,PR038,Atlanta,A,1BR,756.0,28.3,2023-08-24,1473.0,1469.0,-0.31,0,1,1.71,Noise,positive,"Building is quiet, never had a noise complaint.",0
L01177,PR038,Atlanta,A,1BR,746.0,5.0,2025-08-02,1608.0,1583.0,-1.54,1,2,1.17,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01178,PR038,Atlanta,A,3BR,1284.0,8.5,2025-04-19,2460.0,2327.0,-5.0,1,0,1.16,Amenities,positive,Amenity spaces are a great value for the rent.,1
L01179,PR038,Atlanta,A,1BR,750.0,10.5,2025-02-18,1365.0,1461.0,7.03,0,2,2.29,Safety,negative,Parking area doesn't feel very secure at night.,0
L01180,PR038,Atlanta,A,2BR,1175.0,26.6,2023-10-16,1917.0,2002.0,4.43,0,0,1.19,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L01181,PR038,Atlanta,A,Studio,499.0,37.6,2022-11-17,965.0,1030.0,6.74,2,0,1.48,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01182,PR038,Atlanta,A,1BR,740.0,37.2,2022-11-29,1217.0,1274.0,4.66,0,1,0.84,Noise,negative,Thin walls make it hard to get any quiet.,0
L01183,PR038,Atlanta,A,1BR,717.0,1.0,2025-12-02,1388.0,1443.0,3.95,0,0,0.38,Maintenance,positive,Quick turnaround on my maintenance request.,1
L01184,PR038,Atlanta,A,3BR,1428.0,35.7,2023-01-12,2951.0,3111.0,5.42,0,0,0.57,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01185,PR038,Atlanta,A,1BR,781.0,1.0,2025-12-02,1483.0,1701.0,14.76,0,2,2.9,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L01186,PR038,Atlanta,A,Studio,487.0,4.3,2025-08-23,935.0,951.0,1.63,0,0,0.2,Amenities,positive,"Love the amenities, especially the fitness center.",0
L01187,PR039,Atlanta,A,1BR,727.0,36.1,2022-12-30,1471.0,1484.0,0.85,0,1,2.49,Amenities,positive,Amenity spaces are a great value for the rent.,1
L01188,PR039,Atlanta,A,1BR,692.0,1.7,2025-11-10,1480.0,1565.0,5.74,0,2,1.41,Cleanliness,positive,Property is always clean and well-maintained.,1
L01189,PR039,Atlanta,A,1BR,733.0,5.4,2025-07-23,1295.0,1334.0,3.03,2,0,1.75,Noise,negative,Noise from neighboring units is a constant issue.,0
L01190,PR039,Atlanta,A,2BR,1085.0,1.0,2025-12-02,2308.0,2398.0,3.88,0,0,0.2,Safety,negative,Parking area doesn't feel very secure at night.,0
L01191,PR039,Atlanta,A,Studio,550.0,4.4,2025-08-20,1018.0,1093.0,7.36,1,1,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01192,PR039,Atlanta,A,1BR,748.0,3.4,2025-09-19,1542.0,1493.0,-3.19,0,0,2.15,Cleanliness,negative,Hallways and trash areas need more attention.,0
L01193,PR039,Atlanta,A,1BR,861.0,1.0,2025-12-02,1796.0,1793.0,-0.15,1,0,1.68,Safety,negative,Parking area doesn't feel very secure at night.,1
L01194,PR039,Atlanta,A,2BR,1057.0,9.5,2025-03-19,2124.0,2289.0,7.75,1,2,1.22,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01195,PR039,Atlanta,A,1BR,772.0,8.9,2025-04-07,1403.0,1459.0,3.99,0,3,0.46,Amenities,negative,Gym equipment has been broken for months.,1
L01196,PR039,Atlanta,A,1BR,728.0,1.1,2025-11-28,1449.0,1489.0,2.72,0,2,1.01,Safety,negative,Parking area doesn't feel very secure at night.,0
L01197,PR039,Atlanta,A,Studio,531.0,4.3,2025-08-25,1200.0,1180.0,-1.6,2,0,2.46,Safety,negative,Parking area doesn't feel very secure at night.,0
L01198,PR039,Atlanta,A,Studio,517.0,42.9,2022-06-07,1013.0,1041.0,2.75,1,2,0.62,Safety,negative,"Front gate has been broken, security is a concern.",1
L01199,PR039,Atlanta,A,2BR,1067.0,1.6,2025-11-13,2078.0,2232.0,7.4,2,0,1.42,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",0
L01200,PR039,Atlanta,A,2BR,1047.0,5.1,2025-07-31,2027.0,2051.0,1.18,0,2,1.39,Cleanliness,positive,Property is always clean and well-maintained.,1
L01201,PR039,Atlanta,A,2BR,1088.0,1.0,2025-12-02,2198.0,2436.0,10.82,0,0,0.2,Lighting,negative,Parking lot lighting is poor at night.,0
L01202,PR039,Atlanta,A,2BR,1125.0,2.3,2025-10-25,2194.0,2400.0,9.38,0,1,0.2,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L01203,PR039,Atlanta,A,Studio,495.0,16.8,2024-08-08,986.0,1008.0,2.25,0,1,2.25,Amenities,negative,Pool area feels outdated and underused.,1
L01204,PR039,Atlanta,A,2BR,1077.0,6.4,2025-06-21,2075.0,2096.0,1.03,0,0,1.29,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01205,PR039,Atlanta,A,1BR,768.0,8.4,2025-04-20,1413.0,1274.0,-5.0,2,0,0.2,Amenities,positive,"Love the amenities, especially the fitness center.",1
L01206,PR039,Atlanta,A,Studio,538.0,2.4,2025-10-21,1201.0,1184.0,-1.38,0,0,0.41,Amenities,positive,Amenity spaces are a great value for the rent.,1
L01207,PR039,Atlanta,A,2BR,1181.0,16.0,2024-09-01,2301.0,2262.0,-1.69,0,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01208,PR039,Atlanta,A,2BR,1111.0,19.5,2024-05-19,2596.0,2514.0,-3.15,1,0,1.79,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01209,PR039,Atlanta,A,2BR,1058.0,2.8,2025-10-08,2127.0,2209.0,3.82,0,1,0.47,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L01210,PR039,Atlanta,A,2BR,1049.0,1.0,2025-12-02,2131.0,2249.0,5.56,0,1,0.48,Amenities,positive,"Love the amenities, especially the fitness center.",1
L01211,PR039,Atlanta,A,3BR,1311.0,1.2,2025-11-27,2522.0,2851.0,13.07,1,1,1.56,Cleanliness,negative,Common areas are not kept clean.,1
L01212,PR039,Atlanta,A,1BR,726.0,15.0,2024-10-03,1373.0,1432.0,4.33,2,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L01213,PR039,Atlanta,A,3BR,1365.0,2.0,2025-11-01,2629.0,2466.0,-5.0,2,1,0.68,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01214,PR039,Atlanta,A,2BR,1103.0,9.5,2025-03-18,2053.0,2059.0,0.26,2,2,0.71,Maintenance,positive,Quick turnaround on my maintenance request.,1
L01215,PR039,Atlanta,A,2BR,1125.0,2.3,2025-10-23,2082.0,2229.0,7.05,0,1,0.44,Cleanliness,positive,Property is always clean and well-maintained.,1
L01216,PR039,Atlanta,A,2BR,1116.0,2.6,2025-10-14,2421.0,2508.0,3.59,2,3,0.2,Maintenance,negative,Maintenance request took 1 days to get resolved.,0
L01217,PR039,Atlanta,A,2BR,1147.0,1.0,2025-12-02,2357.0,2552.0,8.28,2,0,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L01218,PR039,Atlanta,A,2BR,1044.0,5.4,2025-07-21,2230.0,2262.0,1.43,0,1,1.0,Cleanliness,positive,Property is always clean and well-maintained.,1
L01219,PR039,Atlanta,A,1BR,811.0,1.3,2025-11-22,1698.0,1863.0,9.76,1,2,0.2,Lighting,negative,Common area lighting could be improved.,0
L01220,PR040,Phoenix,B,1BR,683.0,28.2,2023-08-29,1157.0,1333.0,15.22,0,1,2.78,Amenities,positive,"Love the amenities, especially the fitness center.",1
L01221,PR040,Phoenix,B,2BR,1089.0,33.6,2023-03-16,1708.0,1739.0,1.8,0,0,1.96,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01222,PR040,Phoenix,B,1BR,782.0,3.4,2025-09-19,1317.0,1444.0,9.68,0,0,0.59,Cleanliness,positive,Property is always clean and well-maintained.,0
L01223,PR040,Phoenix,B,Studio,478.0,24.9,2023-12-07,753.0,756.0,0.29,0,1,0.93,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L01224,PR040,Phoenix,B,2BR,1104.0,17.3,2024-07-25,1603.0,1791.0,11.69,1,2,0.92,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L01225,PR040,Phoenix,B,2BR,1152.0,46.1,2022-03-03,1864.0,1873.0,0.5,0,2,0.61,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L01226,PR040,Phoenix,B,1BR,821.0,11.9,2025-01-06,1237.0,1212.0,-1.96,0,0,2.08,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L01227,PR040,Phoenix,B,3BR,1372.0,1.2,2025-11-25,2278.0,2346.0,2.96,0,0,1.78,Maintenance,negative,Maintenance request took 1 days to get resolved.,0
L01228,PR040,Phoenix,B,1BR,769.0,12.7,2024-12-10,1171.0,1187.0,1.34,1,0,0.27,Noise,negative,Noise from neighboring units is a constant issue.,1
L01229,PR040,Phoenix,B,1BR,670.0,16.2,2024-08-26,1067.0,1141.0,6.98,2,0,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L01230,PR040,Phoenix,B,Studio,575.0,3.5,2025-09-18,953.0,988.0,3.74,0,3,0.6,Amenities,positive,"Love the amenities, especially the fitness center.",1
L01231,PR040,Phoenix,B,2BR,1049.0,7.0,2025-06-02,1698.0,1820.0,7.14,1,0,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L01232,PR040,Phoenix,B,1BR,715.0,12.8,2024-12-09,1190.0,1221.0,2.54,2,1,0.69,Amenities,positive,"Love the amenities, especially the fitness center.",1
L01233,PR040,Phoenix,B,1BR,740.0,6.6,2025-06-16,1264.0,1272.0,0.67,1,0,0.2,Amenities,negative,Pool area feels outdated and underused.,1
L01234,PR040,Phoenix,B,2BR,1162.0,6.6,2025-06-16,1773.0,1792.0,1.08,0,1,1.92,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,0
L01235,PR040,Phoenix,B,Studio,577.0,2.0,2025-11-02,943.0,1077.0,14.22,0,1,1.35,Amenities,negative,Pool area feels outdated and underused.,0
L01236,PR040,Phoenix,B,2BR,1087.0,39.6,2022-09-17,1426.0,1499.0,5.13,2,2,1.33,Amenities,positive,"Love the amenities, especially the fitness center.",0
L01237,PR040,Phoenix,B,2BR,1134.0,19.4,2024-05-21,1887.0,1775.0,-5.0,1,3,1.74,Safety,negative,Parking area doesn't feel very secure at night.,0
L01238,PR040,Phoenix,B,3BR,1353.0,1.0,2025-12-02,2179.0,2209.0,1.4,2,1,1.06,Maintenance,negative,Maintenance request took 1 days to get resolved.,1
